algorithm,TNR0set,TNR1set,TPRset,TNR0num,TNR1num,params,run-id,accuracy,TPR,TNR,BCR,MCC,DIbinary,DIavgall,CV,0-accuracy-race,1-accuracy-race,race-accuracy,0-accuracy-race_over_1-accuracy-race,race-accuracyRatio,diff:1-accuracy-raceto0-accuracy-race,race-accuracyDiff,0-TPR-race,1-TPR-race,race-TPR,0-TPR-race_over_1-TPR-race,race-TPRRatio,diff:1-TPR-raceto0-TPR-race,race-TPRDiff,0-TNR-race,1-TNR-race,race-TNR,0-TNR-race_over_1-TNR-race,race-TNRRatio,diff:1-TNR-raceto0-TNR-race,race-TNRDiff,0-FPR-race,1-FPR-race,race-FPR,0-FPR-race_over_1-FPR-race,race-FPRRatio,diff:1-FPR-raceto0-FPR-race,race-FPRDiff,0-FNR-race,1-FNR-race,race-FNR,0-FNR-race_over_1-FNR-race,race-FNRRatio,diff:1-FNR-raceto0-FNR-race,race-FNRDiff,0-PR-race,1-PR-race,race-PR,0-PR-race_over_1-PR-race,race-PRRatio,diff:1-PR-raceto0-PR-race,race-PRDiff,0-calibration+-race,1-calibration+-race,race-calibration+,0-calibration+-race_over_1-calibration+-race,race-calibration+Ratio,diff:1-calibration+-raceto0-calibration+-race,race-calibration+Diff,0-calibration--race,1-calibration--race,race-calibration-,0-calibration--race_over_1-calibration--race,race-calibration-Ratio,diff:1-calibration--raceto0-calibration--race,race-calibration-Diff
"FairGPopp, 0-TNR=0.6, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.6,0.8,s_as_input=False,2,0.648517258,0.592315902,0.695535714,0.643925808,0.289119487,1.556784122,1.556784122,1.177375513,0.650700074,0.644285714,0.647492894,1.009955768,1.009955768,1.006414359,1.006414359,0.650075415,0.452554745,0.55131508,1.436456965,1.436456965,1.19752067,1.19752067,0.65129683,0.767605634,0.709451232,0.848478439,0.848478439,0.883691196,0.883691196,0.34870317,0.232394366,0.290548768,1.500480307,1.500480307,1.116308804,1.116308804,0.349924585,0.547445255,0.44868492,0.639195576,0.639195576,0.80247933,0.80247933,0.495946942,0.318571429,0.407259185,1.556784122,1.556784122,1.177375513,1.177375513,0.640416048,0.556053812,0.59823493,1.151715956,1.151715956,1.084362236,1.084362236,0.339181287,0.314465409,0.326823348,1.078596491,1.078596491,1.024715878,1.024715878
"FairGPopp, 0-TNR=0.6, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.6,0.8,s_as_input=False,3,0.630529898,0.569903949,0.68125,0.625576974,0.252424027,1.612011791,1.612011791,1.188849353,0.631540162,0.628571429,0.630055795,1.004722985,1.004722985,1.002968734,1.002968734,0.631975867,0.419708029,0.525841948,1.505751197,1.505751197,1.212267838,1.212267838,0.631123919,0.762910798,0.697017359,0.827257814,0.827257814,0.868213121,0.868213121,0.368876081,0.237089202,0.302982641,1.555853568,1.555853568,1.131786879,1.131786879,0.368024133,0.580291971,0.474158052,0.634205109,0.634205109,0.787732162,0.787732162,0.497420781,0.308571429,0.402996105,1.612011791,1.612011791,1.188849353,1.188849353,0.620740741,0.532407407,0.576574074,1.165913043,1.165913043,1.088333333,1.088333333,0.357771261,0.328512397,0.343141829,1.089064719,1.089064719,1.029258864,1.029258864
"FairGPopp, 0-TNR=0.6, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.6,0.8,s_as_input=False,4,0.638794361,0.55923159,0.705357143,0.632294367,0.267416626,1.552374923,1.552374923,1.168079798,0.63743552,0.641428571,0.639432045,0.993774752,0.993774752,0.996006948,0.996006948,0.612368024,0.430656934,0.521512479,1.42193931,1.42193931,1.18171109,1.18171109,0.661383285,0.776995305,0.719189295,0.851206283,0.851206283,0.88438798,0.88438798,0.338616715,0.223004695,0.280810705,1.518428636,1.518428636,1.11561202,1.11561202,0.387631976,0.569343066,0.478487521,0.680840778,0.680840778,0.81828891,0.81828891,0.472365512,0.304285714,0.388325613,1.552374923,1.552374923,1.168079798,1.168079798,0.633385335,0.55399061,0.593687973,1.143314207,1.143314207,1.079394725,1.079394725,0.358938547,0.320328542,0.339633545,1.120532517,1.120532517,1.038610005,1.038610005
"FairGPopp, 0-TNR=0.6, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.6,0.8,s_as_input=False,5,0.630529898,0.508004269,0.733035714,0.620519992,0.247726822,1.523844615,1.523844615,1.146676492,0.625644805,0.64,0.632822402,0.977570007,0.977570007,0.985644805,0.985644805,0.553544495,0.397810219,0.475677357,1.391478822,1.391478822,1.155734276,1.155734276,0.694524496,0.795774648,0.745149572,0.872765295,0.872765295,0.898749848,0.898749848,0.305475504,0.204225352,0.254850428,1.495776607,1.495776607,1.101250152,1.101250152,0.446455505,0.602189781,0.524322643,0.741386718,0.741386718,0.844265724,0.844265724,0.426676492,0.28,0.353338246,1.523844615,1.523844615,1.146676492,1.146676492,0.633851468,0.556122449,0.594986959,1.139769612,1.139769612,1.077729019,1.077729019,0.380462725,0.327380952,0.353921839,1.162140687,1.162140687,1.053081773,1.053081773
"FairGPopp, 0-TNR=0.6, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.6,0.8,s_as_input=False,6,0.642197375,0.588046958,0.6875,0.637773479,0.276587861,1.577738387,1.577738387,1.183225603,0.646278556,0.634285714,0.640282135,1.018907633,1.018907633,1.011992841,1.011992841,0.650075415,0.437956204,0.54401581,1.484338864,1.484338864,1.21211921,1.21211921,0.642651297,0.76056338,0.701607339,0.844967446,0.844967446,0.882087917,0.882087917,0.357348703,0.23943662,0.298392661,1.492456349,1.492456349,1.117912083,1.117912083,0.349924585,0.562043796,0.45598419,0.622593093,0.622593093,0.78788079,0.78788079,0.50036846,0.317142857,0.408755658,1.577738387,1.577738387,1.183225603,1.183225603,0.634756996,0.540540541,0.587648768,1.174300442,1.174300442,1.094216455,1.094216455,0.342182891,0.322175732,0.332179312,1.062100142,1.062100142,1.020007159,1.020007159
"FairGPopp, 0-TNR=0.6, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.6,0.8,s_as_input=False,7,0.623237725,0.547491996,0.686607143,0.617049569,0.236211768,1.606484893,1.606484893,1.181945468,0.617538688,0.634285714,0.625912201,0.973597031,0.973597031,0.983252974,0.983252974,0.601809955,0.416058394,0.508934174,1.446455505,1.446455505,1.185751561,1.185751561,0.632564841,0.774647887,0.703606364,0.816583704,0.816583704,0.857916954,0.857916954,0.367435159,0.225352113,0.296393636,1.630493516,1.630493516,1.142083046,1.142083046,0.398190045,0.583941606,0.491065826,0.681900452,0.681900452,0.814248439,0.814248439,0.481945468,0.3,0.390972734,1.606484893,1.606484893,1.181945468,1.181945468,0.610091743,0.542857143,0.576474443,1.123853211,1.123853211,1.0672346,1.0672346,0.375533428,0.326530612,0.35103202,1.150071124,1.150071124,1.049002816,1.049002816
"FairGPopp, 0-TNR=0.6, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.6,0.8,s_as_input=False,8,0.636849781,0.576307364,0.6875,0.631903682,0.265176656,1.756933247,1.756933247,1.218429308,0.6366986,0.637142857,0.636920728,0.999302735,0.999302735,0.999555743,0.999555743,0.647058824,0.405109489,0.526084156,1.597244303,1.597244303,1.241949334,1.241949334,0.626801153,0.786384977,0.706593065,0.79706654,0.79706654,0.840416176,0.840416176,0.373198847,0.213615023,0.293406935,1.747062736,1.747062736,1.159583824,1.159583824,0.352941176,0.594890511,0.473915844,0.593287622,0.593287622,0.758050666,0.758050666,0.507000737,0.288571429,0.397786083,1.756933247,1.756933247,1.218429308,1.218429308,0.623546512,0.54950495,0.586525731,1.1347423,1.1347423,1.074041561,1.074041561,0.349775785,0.327309237,0.338542511,1.068640128,1.068640128,1.022466548,1.022466548
"FairGPopp, 0-TNR=0.6, 1-TNR=0.8, TPR=0.6","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.8","FairGPopp, TPR=0.6",0.6,0.8,s_as_input=False,9,0.652406417,0.57203842,0.719642857,0.645840639,0.295001526,1.633505281,1.633505281,1.184621539,0.654384672,0.648571429,0.65147805,1.008963151,1.008963151,1.005813243,1.005813243,0.633484163,0.423357664,0.528420914,1.496333281,1.496333281,1.210126499,1.210126499,0.674351585,0.79342723,0.733889408,0.849922412,0.849922412,0.880924355,0.880924355,0.325648415,0.20657277,0.266110592,1.576434373,1.576434373,1.119075645,1.119075645,0.366515837,0.576642336,0.471579086,0.635603414,0.635603414,0.789873501,0.789873501,0.476050111,0.291428571,0.383739341,1.633505281,1.633505281,1.184621539,1.184621539,0.650154799,0.568627451,0.609391125,1.143375681,1.143375681,1.081527348,1.081527348,0.341772152,0.318548387,0.330160269,1.072904983,1.072904983,1.023223765,1.023223765
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.6,0.7,s_as_input=True,0,0.579970831,0.869797225,0.3375,0.603648613,0.240681654,1.196669563,1.196669563,1.131768607,0.585114223,0.57,0.577557111,1.02651618,1.02651618,1.015114223,1.015114223,0.895927602,0.806569343,0.851248472,1.110788067,1.110788067,1.089358259,1.089358259,0.288184438,0.417840376,0.353012407,0.689699835,0.689699835,0.870344062,0.870344062,0.711815562,0.582159624,0.646987593,1.222715441,1.222715441,1.129655938,1.129655938,0.104072398,0.193430657,0.148751528,0.538034662,0.538034662,0.910641741,0.910641741,0.801768607,0.67,0.735884304,1.196669563,1.196669563,1.131768607,1.131768607,0.545955882,0.471215352,0.508585617,1.158612257,1.158612257,1.074740531,1.074740531,0.256505576,0.229437229,0.242971403,1.117977134,1.117977134,1.027068347,1.027068347
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.6,0.7,s_as_input=True,1,0.597472047,0.870864461,0.36875,0.619807231,0.272189427,1.359168318,1.359168318,1.214987893,0.585114223,0.621428571,0.603271397,0.941563117,0.941563117,0.963685651,0.963685651,0.907993967,0.781021898,0.844507932,1.162571715,1.162571715,1.126972069,1.126972069,0.276657061,0.518779343,0.397718202,0.533284651,0.533284651,0.757877718,0.757877718,0.723342939,0.481220657,0.602281798,1.503141913,1.503141913,1.242122282,1.242122282,0.092006033,0.218978102,0.155492068,0.420160885,0.420160885,0.873027931,0.873027931,0.813559322,0.598571429,0.706065375,1.359168318,1.359168318,1.214987893,1.214987893,0.545289855,0.510739857,0.528014856,1.067646959,1.067646959,1.034549998,1.034549998,0.241106719,0.213523132,0.227314926,1.129183136,1.129183136,1.027583588,1.027583588
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.6,0.7,s_as_input=True,2,0.58677686,0.849519744,0.366964286,0.608242015,0.243313878,1.268857097,1.268857097,1.167075482,0.582166544,0.595714286,0.588940415,0.977257987,0.977257987,0.986452258,0.986452258,0.87933635,0.777372263,0.828354306,1.13116507,1.13116507,1.101964087,1.101964087,0.298270893,0.478873239,0.388572066,0.622859807,0.622859807,0.819397654,0.819397654,0.701729107,0.521126761,0.611427934,1.346561259,1.346561259,1.180602346,1.180602346,0.12066365,0.222627737,0.171645694,0.541997379,0.541997379,0.898035913,0.898035913,0.788504053,0.621428571,0.704966312,1.268857097,1.268857097,1.167075482,1.167075482,0.544859813,0.489655172,0.517257493,1.112741872,1.112741872,1.055204641,1.055204641,0.278745645,0.230188679,0.254467162,1.210944194,1.210944194,1.048556965,1.048556965
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.6,0.7,s_as_input=True,3,0.591638308,0.859124867,0.367857143,0.613491005,0.256301607,1.21086337,1.21086337,1.13615749,0.593220339,0.588571429,0.590895884,1.007898634,1.007898634,1.00464891,1.00464891,0.883861237,0.799270073,0.841565655,1.10583552,1.10583552,1.084591164,1.084591164,0.31556196,0.453051643,0.384306801,0.696525362,0.696525362,0.862510316,0.862510316,0.68443804,0.546948357,0.615693199,1.251375988,1.251375988,1.137489684,1.137489684,0.116138763,0.200729927,0.158434345,0.578582202,0.578582202,0.915408836,0.915408836,0.781871776,0.645714286,0.713793031,1.21086337,1.21086337,1.13615749,1.13615749,0.552309142,0.484513274,0.518411208,1.139925718,1.139925718,1.067795868,1.067795868,0.260135135,0.221774194,0.240954664,1.172972973,1.172972973,1.038360942,1.038360942
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.6,0.7,s_as_input=True,4,0.597958192,0.853788687,0.383928571,0.618858629,0.264944468,1.327339013,1.327339013,1.195000526,0.599115696,0.595714286,0.597414991,1.005709802,1.005709802,1.003401411,1.003401411,0.898944193,0.744525547,0.82173487,1.207405436,1.207405436,1.154418646,1.154418646,0.312680115,0.5,0.406340058,0.625360231,0.625360231,0.812680115,0.812680115,0.687319885,0.5,0.593659942,1.374639769,1.374639769,1.187319885,1.187319885,0.101055807,0.255474453,0.17826513,0.395561301,0.395561301,0.845581354,0.845581354,0.790714812,0.595714286,0.693214549,1.327339013,1.327339013,1.195000526,1.195000526,0.555452004,0.489208633,0.522330318,1.135409243,1.135409243,1.066243371,1.066243371,0.235915493,0.247349823,0.241632658,0.953772636,0.953772636,0.98856567,0.98856567
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.6,0.7,s_as_input=True,5,0.607194944,0.840981857,0.411607143,0.6262945,0.275419101,1.228142067,1.228142067,1.139492578,0.616801769,0.588571429,0.602686599,1.04796417,1.04796417,1.02823034,1.02823034,0.876319759,0.755474453,0.815897106,1.159959487,1.159959487,1.120845306,1.120845306,0.368876081,0.481220657,0.425048369,0.76654249,0.76654249,0.887655423,0.887655423,0.631123919,0.518779343,0.574951631,1.216555609,1.216555609,1.112344577,1.112344577,0.123680241,0.244525547,0.184102894,0.505796808,0.505796808,0.879154694,0.879154694,0.75092115,0.611428571,0.681174861,1.228142067,1.228142067,1.139492578,1.139492578,0.57016683,0.48364486,0.526905845,1.178895668,1.178895668,1.08652197,1.08652197,0.24260355,0.246323529,0.24446354,0.984897995,0.984897995,0.996280021,0.996280021
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.6,0.7,s_as_input=True,6,0.575109383,0.854855923,0.341071429,0.597963676,0.224796573,1.232798444,1.232798444,1.15098642,0.581429624,0.562857143,0.572143384,1.032996794,1.032996794,1.018572481,1.018572481,0.889894419,0.770072993,0.829983706,1.155597492,1.155597492,1.119821427,1.119821427,0.286743516,0.429577465,0.35816049,0.667501299,0.667501299,0.857166051,0.857166051,0.713256484,0.570422535,0.64183951,1.250400256,1.250400256,1.142833949,1.142833949,0.110105581,0.229927007,0.170016294,0.478871891,0.478871891,0.880178573,0.880178573,0.799557848,0.648571429,0.724064638,1.232798444,1.232798444,1.15098642,1.15098642,0.543778802,0.464757709,0.504268256,1.170026427,1.170026427,1.079021093,1.079021093,0.268382353,0.256097561,0.262239957,1.047969188,1.047969188,1.012284792,1.012284792
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.6,0.7,s_as_input=True,7,0.599902771,0.8452508,0.394642857,0.619946829,0.264557364,1.260011839,1.260011839,1.158607222,0.609432572,0.581428571,0.595430572,1.048164128,1.048164128,1.028004,1.028004,0.886877828,0.744525547,0.815701688,1.191198651,1.191198651,1.142352281,1.142352281,0.344380403,0.476525822,0.410453113,0.722689911,0.722689911,0.867854582,0.867854582,0.655619597,0.523474178,0.589546887,1.252439229,1.252439229,1.132145418,1.132145418,0.113122172,0.255474453,0.184298312,0.442792502,0.442792502,0.857647719,0.857647719,0.768607222,0.61,0.689303611,1.260011839,1.260011839,1.158607222,1.158607222,0.563758389,0.477751756,0.520755073,1.180023687,1.180023687,1.086006633,1.086006633,0.238853503,0.256410256,0.24763188,0.931528662,0.931528662,0.982443247,0.982443247
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.6,0.7,s_as_input=True,8,0.584346135,0.85058698,0.361607143,0.606097061,0.239462775,1.256783011,1.256783011,1.161406464,0.583640383,0.585714286,0.584677334,0.996459191,0.996459191,0.997926097,0.997926097,0.882352941,0.773722628,0.828037784,1.140399556,1.140399556,1.108630313,1.108630313,0.298270893,0.464788732,0.381529813,0.641734346,0.641734346,0.833482161,0.833482161,0.701729107,0.535211268,0.618470187,1.311125436,1.311125436,1.166517839,1.166517839,0.117647059,0.226277372,0.171962216,0.519924099,0.519924099,0.891369687,0.891369687,0.789977892,0.628571429,0.70927466,1.256783011,1.256783011,1.161406464,1.161406464,0.545708955,0.481818182,0.513763569,1.132603492,1.132603492,1.063890773,1.063890773,0.273684211,0.238461538,0.256072874,1.14770798,1.14770798,1.035222672,1.035222672
"FairGPopp*, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp*, 0-TNR=0.6","FairGPopp*, 1-TNR=0.7","FairGPopp*, TPR=1",0.6,0.7,s_as_input=True,9,0.579970831,0.859124867,0.346428571,0.602776719,0.235540149,1.230526005,1.230526005,1.14951258,0.587324982,0.565714286,0.576519634,1.038200725,1.038200725,1.021610696,1.021610696,0.894419306,0.773722628,0.834070967,1.155994764,1.155994764,1.120696678,1.120696678,0.293948127,0.431924883,0.362936505,0.680553815,0.680553815,0.862023244,0.862023244,0.706051873,0.568075117,0.637063495,1.242884702,1.242884702,1.137976756,1.137976756,0.105580694,0.226277372,0.165929033,0.46659855,0.46659855,0.879303322,0.879303322,0.798084009,0.648571429,0.723327719,1.230526005,1.230526005,1.14951258,1.14951258,0.547553093,0.466960352,0.507256723,1.172590115,1.172590115,1.080592741,1.080592741,0.255474453,0.25203252,0.253753486,1.013656699,1.013656699,1.003441932,1.003441932
"FairGPopp, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.6,0.7,s_as_input=False,0,0.581429266,0.868729989,0.341071429,0.604900709,0.242770369,1.251462045,1.251462045,1.162731867,0.581429624,0.581428571,0.581429098,1.000001811,1.000001811,1.000001053,1.000001053,0.900452489,0.791970803,0.846211646,1.136976875,1.136976875,1.108481686,1.108481686,0.276657061,0.44600939,0.361333225,0.620294251,0.620294251,0.830647671,0.830647671,0.723342939,0.55399061,0.638666775,1.305695306,1.305695306,1.169352329,1.169352329,0.099547511,0.208029197,0.153788354,0.478526633,0.478526633,0.891518314,0.891518314,0.809874724,0.647142857,0.72850879,1.251462045,1.251462045,1.162731867,1.162731867,0.54322111,0.479028698,0.511124904,1.134005359,1.134005359,1.064192413,1.064192413,0.255813953,0.230769231,0.243291592,1.108527132,1.108527132,1.025044723,1.025044723
"FairGPopp, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.6,0.7,s_as_input=False,1,0.593582888,0.878335112,0.355357143,0.616846127,0.269168295,1.35499808,1.35499808,1.216041689,0.579955785,0.62,0.599977892,0.935412556,0.935412556,0.959955785,0.959955785,0.914027149,0.791970803,0.852998976,1.15411723,1.15411723,1.122056346,1.122056346,0.260806916,0.509389671,0.385098294,0.511998831,0.511998831,0.751417245,0.751417245,0.739193084,0.490610329,0.614901706,1.506680639,1.506680639,1.248582755,1.248582755,0.085972851,0.208029197,0.147001024,0.413273002,0.413273002,0.877943654,0.877943654,0.824613117,0.608571429,0.716592273,1.35499808,1.35499808,1.216041689,1.216041689,0.54155496,0.509389671,0.525472316,1.06314476,1.06314476,1.032165288,1.032165288,0.239495798,0.208029197,0.223762498,1.151260504,1.151260504,1.031466601,1.031466601
"FairGPopp, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.6,0.7,s_as_input=False,2,0.586290715,0.858057631,0.358928571,0.608493101,0.246335332,1.310003256,1.310003256,1.190430572,0.583640383,0.591428571,0.587534477,0.986831566,0.986831566,0.992211812,0.992211812,0.897435897,0.762773723,0.83010481,1.176542755,1.176542755,1.134662175,1.134662175,0.283861671,0.481220657,0.382541164,0.5898784,0.5898784,0.802641014,0.802641014,0.716138329,0.518779343,0.617458836,1.380429538,1.380429538,1.197358986,1.197358986,0.102564103,0.237226277,0.16989519,0.43234714,0.43234714,0.865337825,0.865337825,0.804716286,0.614285714,0.709501,1.310003256,1.310003256,1.190430572,1.190430572,0.544871795,0.486046512,0.515459153,1.121028095,1.121028095,1.058825283,1.058825283,0.256603774,0.240740741,0.248672257,1.065892598,1.065892598,1.015863033,1.015863033
"FairGPopp, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.6,0.7,s_as_input=False,3,0.590666018,0.859124867,0.366071429,0.612598148,0.254585748,1.268410373,1.268410373,1.167948205,0.585851142,0.6,0.592925571,0.97641857,0.97641857,0.985851142,0.985851142,0.888386124,0.788321168,0.838353646,1.126934249,1.126934249,1.100064956,1.100064956,0.296829971,0.478873239,0.387851605,0.619850822,0.619850822,0.817956732,0.817956732,0.703170029,0.521126761,0.612148395,1.349326272,1.349326272,1.182043268,1.182043268,0.111613876,0.211678832,0.161646354,0.527279347,0.527279347,0.899935044,0.899935044,0.793662491,0.625714286,0.709688388,1.268410373,1.268410373,1.167948205,1.167948205,0.546889508,0.493150685,0.520020096,1.108970391,1.108970391,1.053738823,1.053738823,0.264285714,0.221374046,0.24282988,1.193842365,1.193842365,1.042911668,1.042911668
"FairGPopp, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.6,0.7,s_as_input=False,4,0.599416626,0.861259338,0.380357143,0.620808241,0.270942803,1.372647698,1.372647698,1.218265081,0.599115696,0.6,0.599557848,0.998526161,0.998526161,0.999115696,0.999115696,0.912518854,0.737226277,0.824872566,1.237773099,1.237773099,1.175292576,1.175292576,0.299711816,0.511737089,0.405724452,0.585675383,0.585675383,0.787974726,0.787974726,0.700288184,0.488262911,0.594275548,1.43424407,1.43424407,1.212025274,1.212025274,0.087481146,0.262773723,0.175127434,0.332914362,0.332914362,0.824707424,0.824707424,0.803979366,0.585714286,0.694846826,1.372647698,1.372647698,1.218265081,1.218265081,0.554537122,0.492682927,0.523610024,1.125545643,1.125545643,1.061854195,1.061854195,0.218045113,0.248275862,0.233160487,0.87823726,0.87823726,0.969769251,0.969769251
"FairGPopp, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.6,0.7,s_as_input=False,5,0.605736509,0.846318036,0.404464286,0.625391161,0.275177001,1.264609912,1.264609912,1.159899989,0.610906411,0.595714286,0.603310348,1.025502369,1.025502369,1.015192125,1.015192125,0.883861237,0.755474453,0.819667845,1.169941927,1.169941927,1.128386784,1.128386784,0.350144092,0.492957746,0.421550919,0.710292301,0.710292301,0.857186346,0.857186346,0.649855908,0.507042254,0.578449081,1.281660263,1.281660263,1.142813654,1.142813654,0.116138763,0.244525547,0.180332155,0.474955539,0.474955539,0.871613216,0.871613216,0.764185704,0.604285714,0.684235709,1.264609912,1.264609912,1.159899989,1.159899989,0.56509161,0.489361702,0.527226656,1.154752421,1.154752421,1.075729908,1.075729908,0.240625,0.241877256,0.241251128,0.994822761,0.994822761,0.998747744,0.998747744
"FairGPopp, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.6,0.7,s_as_input=False,6,0.572192513,0.856990395,0.333928571,0.595459483,0.220480566,1.255867988,1.255867988,1.16485209,0.576271186,0.564285714,0.57027845,1.021240077,1.021240077,1.011985472,1.011985472,0.894419306,0.766423358,0.830421332,1.167004238,1.167004238,1.127995949,1.127995949,0.272334294,0.4342723,0.353303297,0.627104915,0.627104915,0.838061993,0.838061993,0.727665706,0.5657277,0.646696703,1.286247265,1.286247265,1.161938007,1.161938007,0.105580694,0.233576642,0.169578668,0.452017345,0.452017345,0.872004051,0.872004051,0.809137804,0.644285714,0.726711759,1.255867988,1.255867988,1.16485209,1.16485209,0.54007286,0.465631929,0.502852394,1.159870761,1.159870761,1.074440931,1.074440931,0.27027027,0.257028112,0.263649191,1.05152027,1.05152027,1.013242158,1.013242158
"FairGPopp, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.6,0.7,s_as_input=False,7,0.593096743,0.844183565,0.383035714,0.613609639,0.252154057,1.262017789,1.262017789,1.160953785,0.599852616,0.58,0.589926308,1.034228648,1.034228648,1.019852616,1.019852616,0.883861237,0.748175182,0.81601821,1.181355995,1.181355995,1.135686054,1.135686054,0.328530259,0.471830986,0.400180623,0.696288012,0.696288012,0.856699273,0.856699273,0.671469741,0.528169014,0.599819377,1.271316042,1.271316042,1.143300727,1.143300727,0.116138763,0.251824818,0.18398179,0.461188712,0.461188712,0.864313946,0.864313946,0.775239499,0.614285714,0.694762607,1.262017789,1.262017789,1.160953785,1.160953785,0.557034221,0.476744186,0.516889203,1.168413243,1.168413243,1.080290034,1.080290034,0.252459016,0.255555556,0.254007286,0.987883108,0.987883108,0.996903461,0.996903461
"FairGPopp, 0-TNR=0.6, 1-TNR=0.7, TPR=1","FairGPopp, 0-TNR=0.6","FairGPopp, 1-TNR=0.7","FairGPopp, TPR=1",0.6,0.7,s_as_input=False,8,0.591152163,0.847385272,0.376785714,0.612085493,0.250120665,1.28658927,1.28658927,1.174819455,0.587324982,0.598571429,0.592948205,0.981211186,0.981211186,0.988753553,0.988753553,0.880844646,0.766423358,0.823634002,1.149292538,1.149292538,1.114421288,1.114421288,0.306916427,0.490610329,0.398763378,0.62558085,0.62558085,0.816306098,0.816306098,0.693083573,0.509389671,0.601236622,1.360615679,1.360615679,1.183693902,1.183693902,0.119155354,0.233576642,0.176365998,0.510133861,0.510133861,0.885578712,0.885578712,0.784819455,0.61,0.697409727,1.28658927,1.28658927,1.174819455,1.174819455,0.548356808,0.491803279,0.520080043,1.114992175,1.114992175,1.056553529,1.056553529,0.270547945,0.234432234,0.25249009,1.154056079,1.154056079,1.036115711,1.036115711
